query_id	hit_id	hit_acc	hit_title	hit_sci_names	hit_tax_ids	hit_super_kingdoms	hit_blast_names	pct_identity	hit_length	alignment_length	mismatches	gap_opens	query_start	query_end	hit_start	hit_end	evalue	bit_score	hit_rank	kingdom	supergroup	division	class	order	family	genus	species	uncultured	tax_organism	tax_lineage
RCC5402	gi|1279118431|gb|KY054936.1|	KY054936	Amphora subtropica strain Xmm30W1 18S ribosomal RNA gene, partial sequence	Halamphora subtropica	1487589	Eukaryota	diatoms	94.884	1616	606	26	4	1	606	531	1131	0	942	92									FALSE	Amphora subtropica	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5402	gi|1279118433|gb|KY054938.1|	KY054938	Amphora subtropica strain Xmm30W3 18S ribosomal RNA gene, partial sequence	Halamphora subtropica	1487589	Eukaryota	diatoms	94.884	1670	606	26	4	1	606	570	1170	0	942	93									FALSE	Amphora subtropica	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5402	gi|1465461631|gb|MG027260.1|	MG027260	Halamphora subturgida isolate 9561-AMPH015 18S ribosomal RNA gene, partial sequence	Halamphora subturgida	2305879	Eukaryota	diatoms	94.884	1525	606	26	4	1	606	510	1110	0	942	94									FALSE		
RCC5402	gi|1465461648|gb|MG027277.1|	MG027277	Halamphora subtropica isolate 6924-AMPH054 18S ribosomal RNA gene, partial sequence	Halamphora subtropica	1487589	Eukaryota	diatoms	94.884	1543	606	26	4	1	606	509	1109	0	942	95									FALSE	Amphora subtropica	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5402	gi|1465461693|gb|MG027322.1|	MG027322	Halamphora banzuensis isolate 10105-AMPH158 18S ribosomal RNA gene, partial sequence	Halamphora banzuensis	2305501	Eukaryota	diatoms	94.884	1103	606	26	4	1	606	69	669	0	942	96									FALSE		
RCC5402	gi|1465461699|gb|MG027328.1|	MG027328	Halamphora nagumoi isolate 1087-AMPH166 18S ribosomal RNA gene, partial sequence	Halamphora nagumoi	2305900	Eukaryota	diatoms	94.884	1544	606	26	4	1	606	510	1110	0	942	97									FALSE		
RCC5402	gi|1465461701|gb|MG027330.1|	MG027330	Halamphora subtropica isolate 1086-AMPH168 18S ribosomal RNA gene, partial sequence	Halamphora subtropica	1487589	Eukaryota	diatoms	94.884	1512	606	26	4	1	606	478	1078	0	942	98									FALSE	Amphora subtropica	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5412	gi|7328327|emb|AJ236859.1|	AJ236859	Spumella elongata 18S rDNA gene	Spumella elongata	89044	Eukaryota	golden algae	100	1710	644	0	0	1	644	549	1192	0	1190	1	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Spumella	Spumella_elongata	FALSE	Spumella elongata	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Spumella; 
RCC5412	gi|52222422|gb|AY651082.1|	AY651082	Spumella-like flagellate JBC/S24 18S ribosomal RNA gene, partial sequence	Spumella-like flagellate JBC/S24	293196	Eukaryota	golden algae	100	1701	644	0	0	1	644	549	1192	0	1190	2	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Spumella	Spumella_elongata	FALSE	Spumella-like flagellate JBC/S24	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; unclassified Chrysophyceae; Spumella-like flagellate JB; 
RCC5412	gi|52222423|gb|AY651083.1|	AY651083	Pedospumella encystans voucher B 40 0040671 18S ribosomal RNA gene, partial sequence	Pedospumella encystans	1117030	Eukaryota	golden algae	100	1700	644	0	0	1	644	549	1192	0	1190	3	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Pedospumella	Pedospumella_encystans	FALSE	Pedospumella encystans	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Pedospumella; 
RCC5412	gi|65306231|gb|AY994316.1|	AY994316	Soil flagellate AND29 18S ribosomal RNA gene, partial sequence	soil flagellate AND29	328360	Eukaryota	eukaryotes	100	1647	644	0	0	1	644	547	1190	0	1190	4	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Spumella	Spumella_elongata	FALSE	soil flagellate AND29	cellular organisms; Eukaryota; Stramenopiles; Synurophyceae; Ochromonadales; unclassified Ochromonadales; 
RCC5412	gi|88660271|gb|DQ388558.1|	DQ388558	Spumella-like flagellate 1006 18S ribosomal RNA gene, partial sequence	Spumella-like flagellate 1006	373018	Eukaryota	golden algae	100	1646	644	0	0	1	644	548	1191	0	1190	5	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Spumella	Spumella_elongata	FALSE	Spumella-like flagellate 1006	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; unclassified Chromulinaceae; 
RCC5412	gi|124110113|gb|EF043285.1|	EF043285	Spumella-like flagellate JBM/S11 18S ribosomal RNA gene, partial sequence	Pedospumella encystans	1117030	Eukaryota	golden algae	100	1782	644	0	0	1	644	627	1270	0	1190	6	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Pedospumella	Pedospumella_encystans	FALSE	Pedospumella encystans	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Pedospumella; 
RCC5412	gi|442572077|gb|JQ315654.1|	JQ315654	Spumella sp. KMMCC 242 18S ribosomal RNA gene, partial sequence	Spumella sp. KMMCC 242	1244743	Eukaryota	golden algae	100	1667	644	0	0	1	644	535	1178	0	1190	7	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	FALSE	Spumella sp. KMMCC 242	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Spumella; unclassified Spumella; 
RCC5412	gi|419068180|gb|KC147358.1|	KC147358	Uncultured marine eukaryote clone PA7.10 18S ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	100	839	644	0	0	1	644	17	660	0	1190	8	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|743963882|dbj|LC000675.1|	LC000675	Spumella sp. TGPH8 gene for 18S ribosomal RNA, partial sequence	Spumella sp. TGPH8	1543311	Eukaryota	golden algae	100	1665	644	0	0	1	644	528	1171	0	1190	9									FALSE	Spumella sp. TGPH8	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Spumella; unclassified Spumella; 
RCC5412	gi|1145587832|gb|KX431483.1|	KX431483	Spumella sp. strain IOW128 18S ribosomal RNA gene, partial sequence	Spumella sp.	1955568	Eukaryota	golden algae	100	835	604	0	0	1	604	232	835	0	1116	10									FALSE	Spumella sp.	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Spumella; unclassified Spumella; 
RCC5412	gi|356615716|gb|JN705490.1|	JN705490	Uncultured microeukaryote clone 226Feb24_01F 18S ribosomal RNA gene, partial sequence	uncultured microeukaryote	340210	Eukaryota	eukaryotes	99.845	1065	644	1	0	1	644	256	899	0	1184	11	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured microeukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|224472463|gb|FJ169705.1|	FJ169705	Uncultured stramenopile clone CS050S12 18S ribosomal RNA gene, partial sequence	uncultured stramenopile	152704	Eukaryota	eukaryotes	99.844	901	639	1	0	6	644	1	639	0	1175	12	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5412	gi|269993986|dbj|AB520724.1|	AB520724	Uncultured chrysophyte gene for 18S ribosomal RNA, partial sequence, clone: 10182008-Euk18S-Clone9	uncultured Chrysophyceae	183512	Eukaryota	golden algae	99.689	1665	644	2	0	1	644	528	1171	0	1179	13	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured Chrysophyceae	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; environmental samples; 
RCC5412	gi|406609825|dbj|AB749100.1|	AB749100	Uncultured chrysophyte gene for 18S ribosomal RNA, partial sequence, clone: Cn-St.1-51	uncultured Chrysophyceae	183512	Eukaryota	golden algae	99.689	1665	644	2	0	1	644	528	1171	0	1179	14	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured Chrysophyceae	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; environmental samples; 
RCC5412	gi|567569740|gb|KF651119.1|	KF651119	Spumella sp. OF-40 18S ribosomal RNA gene, partial sequence	Spumella sp. OF-40	1432661	Eukaryota	golden algae	99.689	1747	644	2	0	1	644	610	1253	0	1179	15	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Spumella	Spumella_sp.	FALSE	Spumella sp. OF-40	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Spumella; unclassified Spumella; 
RCC5412	gi|419068184|gb|KC147362.1|	KC147362	Uncultured marine eukaryote clone PA7.14 18S ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	99.689	838	644	1	1	1	644	17	659	0	1177	16	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|224472466|gb|FJ169708.1|	FJ169708	Uncultured stramenopile clone CS050S28 18S ribosomal RNA gene, partial sequence	uncultured stramenopile	152704	Eukaryota	eukaryotes	99.686	904	637	1	1	8	644	1	636	0	1164	17	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5412	gi|52222425|gb|AY651085.1|	AY651085	Spumella-like flagellate JBM/S12 18S ribosomal RNA gene, partial sequence	Spumella-like flagellate JBM/S12	293199	Eukaryota	golden algae	99.534	1700	644	3	0	1	644	549	1192	0	1175	18	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	FALSE	Spumella-like flagellate JBM/S12	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; unclassified Chrysophyceae; Spumella-like flagellate JB; 
RCC5412	gi|224472467|gb|FJ169709.1|	FJ169709	Uncultured stramenopile clone CS050L09 18S ribosomal RNA gene, partial sequence	uncultured stramenopile	152704	Eukaryota	eukaryotes	99.522	873	627	3	0	18	644	1	627	0	1142	19	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5412	gi|269993995|dbj|AB520733.1|	AB520733	Uncultured chrysophyte gene for 18S ribosomal RNA, partial sequence, clone: 10182008-Euk18S-Clone18	uncultured Chrysophyceae	183512	Eukaryota	golden algae	99.379	1665	644	4	0	1	644	528	1171	0	1168	20	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured Chrysophyceae	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; environmental samples; 
RCC5412	gi|52222424|gb|AY651084.1|	AY651084	Spumella-like flagellate JBM19 18S ribosomal RNA gene, partial sequence	Spumella-like flagellate JBM19	293198	Eukaryota	golden algae	99.379	1700	644	4	0	1	644	549	1192	0	1168	21	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	FALSE	Spumella-like flagellate JBM19	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; unclassified Chrysophyceae; Spumella-like flagellate JB; 
RCC5412	gi|343957441|gb|HQ438190.1|	HQ438190	Uncultured marine stramenopile clone North_Pole_SI0_8 18S ribosomal RNA gene, partial sequence	uncultured marine stramenopile	329656	Eukaryota	eukaryotes	99.379	1611	644	4	0	1	644	507	1150	0	1168	22	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured marine stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5412	gi|52222419|gb|AY651079.1|	AY651079	Spumella-like flagellate JBAS36 18S ribosomal RNA gene, partial sequence	Spumella-like flagellate JBAS36	293193	Eukaryota	golden algae	99.224	1701	644	5	0	1	644	549	1192	0	1162	23	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	FALSE	Spumella-like flagellate JBAS36	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; unclassified Chrysophyceae; Spumella-like flagellate JB; 
RCC5412	gi|1031620797|gb|KX014632.1|	KX014632	Spumella sp. RCC4558 18S ribosomal RNA gene, partial sequence	Spumella sp. RCC4558	1850964	Eukaryota	golden algae	99.07	700	645	5	1	1	644	13	657	0	1157	24									FALSE	Spumella sp. RCC4558	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Spumella; unclassified Spumella; 
RCC5412	gi|1145587856|gb|KX431507.1|	KX431507	Spumella sp. strain IOW87 18S ribosomal RNA gene, partial sequence	Spumella sp.	1955568	Eukaryota	golden algae	99.07	973	645	5	1	1	644	1	645	0	1157	25									FALSE	Spumella sp.	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Spumella; unclassified Spumella; 
RCC5412	gi|1145587859|gb|KX431510.1|	KX431510	Spumella sp. strain IOW91 18S ribosomal RNA gene, partial sequence	Spumella sp.	1955568	Eukaryota	golden algae	99.07	971	645	5	1	1	644	1	645	0	1157	26									FALSE	Spumella sp.	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Spumella; unclassified Spumella; 
RCC5412	gi|269993997|dbj|AB520735.1|	AB520735	Uncultured chrysophyte gene for 18S ribosomal RNA, partial sequence, clone: 10182008-Euk18S-Clone20	uncultured Chrysophyceae	183512	Eukaryota	golden algae	99.068	1665	644	6	0	1	644	528	1171	0	1157	27	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured Chrysophyceae	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; environmental samples; 
RCC5412	gi|7328329|emb|AJ236861.1|	AJ236861	Spumella danica 18S rDNA gene	Spumella danica	89048	Eukaryota	golden algae	99.068	1708	644	6	0	1	644	549	1192	0	1157	28	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Spumella	Spumella_danica	FALSE	Spumella danica	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; Chromulinales; Chromulinaceae; Spumella; 
RCC5412	gi|202072883|gb|FJ153670.1|	FJ153670	Uncultured marine eukaryote clone GoC3_B08 small subunit ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	99.068	1227	644	6	0	1	644	88	731	0	1157	29	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|299789447|gb|GU067783.1|	GU067783	Uncultured Spumella clone ESS220206.004 18S ribosomal RNA gene, partial sequence	uncultured Spumella	341153	Eukaryota	eukaryotes	99.068	867	644	6	0	1	644	14	657	0	1157	30	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured Spumella	cellular organisms; Eukaryota; Stramenopiles; Synurophyceae; Ochromonadales; Ochromonadaceae; environmental samples; 
RCC5412	gi|300802170|emb|FN865525.1|	FN865525	Uncultured eukaryote partial 18S rRNA gene, clone O127706B08	uncultured eukaryote	100272	Eukaryota	eukaryotes	99.067	1050	643	6	0	2	644	58	700	0	1155	31	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|149212759|gb|EF633325.1|	EF633325	Chrysophyta sp. JZH-2007-002 18S ribosomal RNA gene, partial sequence	Chrysophyta sp. JZH-2007-002	449583	Eukaryota	golden algae	98.915	1748	645	6	1	1	644	630	1274	0	1151	32	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyta	Chrysophyta_sp.	FALSE	Chrysophyta sp. JZH-2007-002	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; unclassified Chrysophyceae; 
RCC5412	gi|469402018|emb|HF568860.1|	HF568860	Uncultured eukaryote partial 18S rRNA gene, clone RifleRDL11	uncultured eukaryote	100272	Eukaryota	eukaryotes	98.915	873	645	6	1	1	644	77	721	0	1151	33	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|385663538|gb|JQ782092.1|	JQ782092	Uncultured stramenopile clone 905st23-30 18S ribosomal RNA gene, partial sequence	uncultured stramenopile	152704	Eukaryota	eukaryotes	98.915	1744	645	6	1	1	644	606	1250	0	1151	34	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Spumella	Spumella_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5412	gi|202072913|gb|FJ153700.1|	FJ153700	Uncultured marine eukaryote clone GoC4_D05 small subunit ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	98.913	1204	644	7	0	1	644	64	707	0	1151	35	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|224472454|gb|FJ169696.1|	FJ169696	Uncultured stramenopile clone CS123L13 18S ribosomal RNA gene, partial sequence	uncultured stramenopile	152704	Eukaryota	eukaryotes	98.899	916	636	6	1	10	644	1	636	0	1134	36	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5412	gi|52222420|gb|AY651080.1|	AY651080	Spumella-like flagellate JBC13 18S ribosomal RNA gene, partial sequence	Spumella-like flagellate JBC13	293194	Eukaryota	golden algae	98.758	1699	644	8	0	1	644	548	1191	0	1146	37	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Spumella	Spumella_sp.	FALSE	Spumella-like flagellate JBC13	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; unclassified Chrysophyceae; Spumella-like flagellate JB; 
RCC5412	gi|222089720|gb|FJ592281.1|	FJ592281	Uncultured eukaryote clone E12_SE2A 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	98.758	1042	644	8	0	1	644	76	719	0	1146	38	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|299778398|gb|GQ330578.1|	GQ330578	Uncultured chrysophyte clone PR2_4E_39 18S ribosomal RNA gene, partial sequence	uncultured Chrysophyceae	183512	Eukaryota	golden algae	98.758	1446	644	8	0	1	644	512	1155	0	1146	39	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured Chrysophyceae	cellular organisms; Eukaryota; Stramenopiles; Chrysophyceae; environmental samples; 
RCC5412	gi|1516250956|gb|MK177637.1|	MK177637	Uncultured Chromulinaceae clone DDI249.fa small subunit ribosomal RNA gene, partial sequence	uncultured Chromulinaceae	2487804	Eukaryota	golden algae	98.758	1690	644	8	0	1	644	546	1189	0	1146	40									TRUE		
RCC5412	gi|291495670|gb|GU823298.1|	GU823298	Uncultured stramenopile clone A95F13RM1D08 18S ribosomal RNA gene, partial sequence	uncultured stramenopile	152704	Eukaryota	eukaryotes	98.756	1075	643	8	0	1	643	63	705	0	1144	41	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_XX	Chrysophyceae_XXX	Chrysophyceae_XXX_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5412	gi|118420057|gb|EF100210.1|	EF100210	Uncultured eukaryote clone D1P02E08 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	98.609	1526	647	6	3	1	644	515	1161	0	1142	42	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|1197379191|gb|KX602074.1|	KX602074	Uncultured Mamiellophyceae clone 18S.f4.52 small subunit ribosomal RNA gene, partial sequence	uncultured Mamiellophyceae	1659307	Eukaryota	green algae	98.609	1693	647	6	3	1	644	577	1223	0	1142	43									TRUE	uncultured Mamiellophyceae	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; prasinophytes; Mamiellophyceae; environmental samples; 
RCC5412	gi|1197379277|gb|KX602124.1|	KX602124	Uncultured Spumella clone 18.f2.58 small subunit ribosomal RNA gene, partial sequence	uncultured Spumella	341153	Eukaryota	eukaryotes	98.609	1700	647	6	3	1	644	583	1229	0	1142	44									TRUE	uncultured Spumella	cellular organisms; Eukaryota; Stramenopiles; Synurophyceae; Ochromonadales; Ochromonadaceae; environmental samples; 
RCC5412	gi|387912524|dbj|AB721080.1|	AB721080	Uncultured freshwater eukaryote gene for 18S rRNA, partial sequence, clone: SB1_2011	uncultured freshwater eukaryote	315267	Eukaryota	eukaryotes	98.602	1674	644	9	0	1	644	583	1226	0	1140	45	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured freshwater eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|387912526|dbj|AB721082.1|	AB721082	Uncultured freshwater eukaryote gene for 18S rRNA, partial sequence, clone: F1_2011	uncultured freshwater eukaryote	315267	Eukaryota	eukaryotes	98.602	1673	644	9	0	1	644	583	1226	0	1140	46	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured freshwater eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|430726560|dbj|AB771864.1|	AB771864	Uncultured freshwater eukaryote gene for 18S rRNA, partial sequence, clone: K1JAN2011	uncultured freshwater eukaryote	315267	Eukaryota	eukaryotes	98.602	1673	644	9	0	1	644	585	1228	0	1140	47	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured freshwater eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|430726573|dbj|AB771877.1|	AB771877	Uncultured freshwater eukaryote gene for 18S rRNA, partial sequence, clone: K1MAY2011	uncultured freshwater eukaryote	315267	Eukaryota	eukaryotes	98.602	1657	644	9	0	1	644	578	1221	0	1140	48	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	TRUE	uncultured freshwater eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5412	gi|166083802|gb|EF024325.1|	EF024325	Ochromonadaceae environmental sample clone Elev_18S_737 18S ribosomal RNA gene, partial sequence	Ochromonadaceae environmental sample	404427	Eukaryota	eukaryotes	98.602	1777	644	9	0	1	644	625	1268	0	1140	49	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.	FALSE	Ochromonadaceae environmental sample	cellular organisms; Eukaryota; Stramenopiles; Synurophyceae; Ochromonadales; Ochromonadaceae; environmental samples; 
